 Function Name                                       Address          Relative AddressOrdinal          Filename            Full Path                                 Type
   _cgets_s                                          0x75b3e324       0x0005e324      279 (0x117)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _cgetws                                           0x75b3e689       0x0005e689      280 (0x118)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _cgetws_s                                         0x75b3e4b3       0x0005e4b3      281 (0x119)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _chdir                                            0x75b33c72       0x00053c72      282 (0x11a)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _chdrive                                          0x75b0ecf0       0x0002ecf0      283 (0x11b)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _chgsign                                          0x75b7784b       0x0009784b      284 (0x11c)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _chkesp                                           0x75b4690b       0x0006690b      285 (0x11d)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _chkstk                                           0x7796acc8       0x0003acc8      1872 (0x750)     ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   _chmod                                            0x75b33daf       0x00053daf      286 (0x11e)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _chsize                                           0x75b3e9b9       0x0005e9b9      287 (0x11f)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _chsize_s                                         0x75b3e8a2       0x0005e8a2      288 (0x120)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _chvalidator                                      0x75b31564       0x00051564      289 (0x121)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _chvalidator_l                                    0x75b3141c       0x0005141c      290 (0x122)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CIacos                                           0x75b0649d       0x0002649d      60 (0x3c)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CIasin                                           0x75b10b2f       0x00030b2f      61 (0x3d)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CIatan                                           0x75af48f8       0x000148f8      62 (0x3e)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CIatan2                                          0x75b05a24       0x00025a24      63 (0x3f)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CIcos                                            0x779ab584       0x0007b584      1849 (0x739)     ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   _CIcos                                            0x75aeef16       0x0000ef16      64 (0x40)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CIcosh                                           0x75b10c7d       0x00030c7d      65 (0x41)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CIexp                                            0x75b055f7       0x000255f7      66 (0x42)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CIfmod                                           0x75af0eb1       0x00010eb1      67 (0x43)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CIlog                                            0x779ab644       0x0007b644      1850 (0x73a)     ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   _CIlog                                            0x75af11e5       0x000111e5      68 (0x44)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CIlog10                                          0x75b10da9       0x00030da9      69 (0x45)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CIpow                                            0x779ab724       0x0007b724      1851 (0x73b)     ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   _CIpow                                            0x75af0d4d       0x00010d4d      70 (0x46)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CIsin                                            0x779ab944       0x0007b944      1852 (0x73c)     ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   _CIsin                                            0x75b059e4       0x000259e4      71 (0x47)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CIsinh                                           0x75b10c73       0x00030c73      72 (0x48)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CIsqrt                                           0x779aba00       0x0007ba00      1853 (0x73d)     ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   _CIsqrt                                           0x75aeeec0       0x0000eec0      73 (0x49)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CItan                                            0x75b08a22       0x00028a22      74 (0x4a)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CItanh                                           0x75b10c87       0x00030c87      75 (0x4b)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _clearfp                                          0x75af0b89       0x00010b89      291 (0x123)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _close                                            0x75af3ae2       0x00013ae2      292 (0x124)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _commit                                           0x75b3e9da       0x0005e9da      293 (0x125)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _commode                                          0x75b831fc       0x000a31fc      294 (0x126)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _control87                                        0x75af09e4       0x000109e4      295 (0x127)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _controlfp                                        0x75aee1e1       0x0000e1e1      296 (0x128)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _controlfp_s                                      0x75b77cd3       0x00097cd3      297 (0x129)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _copysign                                         0x75b7781e       0x0009781e      298 (0x12a)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _cprintf                                          0x75b4ca71       0x0006ca71      299 (0x12b)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _cprintf_l                                        0x75b4ca53       0x0006ca53      300 (0x12c)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _cprintf_p                                        0x75b4dd94       0x0006dd94      301 (0x12d)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _cprintf_p_l                                      0x75b4dd76       0x0006dd76      302 (0x12e)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _cprintf_s                                        0x75b4e99b       0x0006e99b      303 (0x12f)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _cprintf_s_l                                      0x75b4e97d       0x0006e97d      304 (0x130)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _cputs                                            0x75b3eae1       0x0005eae1      305 (0x131)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _cputws                                           0x75b3ebe8       0x0005ebe8      306 (0x132)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _creat                                            0x75b3ed29       0x0005ed29      307 (0x133)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _crtAssertBusy                                    0x75af57db       0x000157db      308 (0x134)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _crtBreakAlloc                                    0x75af57db       0x000157db      309 (0x135)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _CrtCheckMemory                                   0x75b0aa86       0x0002aa86      76 (0x4c)        msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function
